dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1513177200,2017-12-13 15:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-7.38,-12.89,-8.3,-6.14,1008,,,87,3.6,160,,,0.3,0.3,90,701,Mist,mist,50d
1513180800,2017-12-13 16:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-7.38,-14.41,-8.3,-6.64,1007,,,83,5.7,180,,,0.27,,90,601,Snow,snow,13d
1513180800,2017-12-13 16:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-7.38,-14.41,-8.3,-6.64,1007,,,83,5.7,180,,,0.27,,90,741,Fog,fog,50d
1513184400,2017-12-13 17:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-7.05,-13.24,-8.3,-6,1005,,,87,4.6,160,,,0.2,,90,601,Snow,snow,13d
1513184400,2017-12-13 17:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-7.05,-13.24,-8.3,-6,1005,,,87,4.6,160,,,0.2,,90,741,Fog,fog,50d
1513188000,2017-12-13 18:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-6.79,-12.64,-8,-6,1003,,,84,4.1,110,,,0.3,,90,600,Snow,light snow,13d
1513188000,2017-12-13 18:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-6.79,-12.64,-8,-6,1003,,,84,4.1,110,,,0.3,,90,701,Mist,mist,50d
1513191600,2017-12-13 19:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-6.52,-12.35,-7.4,-5.6,1000,,,84,4.1,100,,,0.31,,90,600,Snow,light snow,13d
1513191600,2017-12-13 19:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-6.52,-12.35,-7.4,-5.6,1000,,,84,4.1,100,,,0.31,,90,701,Mist,mist,50d
1513195200,2017-12-13 20:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-6.07,-13.02,-7.3,-5,999,,,81,5.7,110,,,,,90,804,Clouds,overcast clouds,04d
1513198800,2017-12-13 21:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-5.73,-11.44,-7.1,-4,998,,,88,4.1,110,,,0.28,,90,601,Snow,snow,13d
1513198800,2017-12-13 21:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-5.73,-11.44,-7.1,-4,998,,,88,4.1,110,,,0.28,,90,741,Fog,fog,50d
1513202400,2017-12-13 22:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-5.34,-11.03,-7,-4,998,,,87,4.1,90,,,0.3,,90,601,Snow,snow,13d
1513202400,2017-12-13 22:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-5.34,-11.03,-7,-4,998,,,87,4.1,90,,,0.3,,90,741,Fog,fog,50d
1513206000,2017-12-13 23:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-5.22,-11.2,-6.31,-4,997,,,91,4.6,90,,,1.26,,90,600,Snow,light snow,13n
1513206000,2017-12-13 23:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-5.22,-11.2,-6.31,-4,997,,,91,4.6,90,,,1.26,,90,701,Mist,mist,50n
1513209600,2017-12-14 00:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-5.12,-10.74,-6.12,-3.9,996,,,91,4.1,80,,,1.17,,90,600,Snow,light snow,13n
1513209600,2017-12-14 00:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-5.12,-10.74,-6.12,-3.9,996,,,91,4.1,80,,,1.17,,90,701,Mist,mist,50n
1513213200,2017-12-14 01:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-4.85,-10.09,-6,-3.9,995,,,91,3.6,70,,,0.5,,90,600,Snow,light snow,13n
1513213200,2017-12-14 01:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-4.85,-10.09,-6,-3.9,995,,,91,3.6,70,,,0.5,,90,701,Mist,mist,50n
1513216800,2017-12-14 02:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-4.5,-9.36,-6,-3,995,,,91,3.1,40,,,0.5,,90,600,Snow,light snow,13n
1513216800,2017-12-14 02:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-4.5,-9.36,-6,-3,995,,,91,3.1,40,,,0.5,,90,701,Mist,mist,50n
1513220400,2017-12-14 03:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-4.69,-11.44,-7,-3,996,,,87,5.7,10,,,0.45,,90,600,Snow,light snow,13n
1513220400,2017-12-14 03:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-4.69,-11.44,-7,-3,996,,,87,5.7,10,,,0.45,,90,701,Mist,mist,50n
1513224000,2017-12-14 04:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-5.69,-13.22,-7.4,-4,998,,,88,6.7,360,,,0.27,,90,600,Snow,light snow,13n
1513224000,2017-12-14 04:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-5.69,-13.22,-7.4,-4,998,,,88,6.7,360,,,0.27,,90,701,Mist,mist,50n
1513227600,2017-12-14 05:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-6.25,-12.71,-7,-4.86,1000,,,88,5.1,330,,,0.14,,90,600,Snow,light snow,13n
1513227600,2017-12-14 05:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-6.25,-12.71,-7,-4.86,1000,,,88,5.1,330,,,0.14,,90,701,Mist,mist,50n
1513231200,2017-12-14 06:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-6.3,-12.81,-7,-5.49,1002,,,84,5.1,320,,,,,90,600,Snow,light snow,13n
1513231200,2017-12-14 06:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-6.3,-12.81,-7,-5.49,1002,,,84,5.1,320,,,,,90,701,Mist,mist,50n
1513234800,2017-12-14 07:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-6.43,-13.32,-8,-5,1004,,,88,5.7,320,,,,,90,600,Snow,light snow,13n
1513234800,2017-12-14 07:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-6.43,-13.32,-8,-5,1004,,,88,5.7,320,,,,,90,701,Mist,mist,50n
1513238400,2017-12-14 08:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-6.27,-13.9,-8,-5,1006,,,84,6.7,320,,,,,90,804,Clouds,overcast clouds,04n
1513242000,2017-12-14 09:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-6.67,-13.68,-8.7,-5.6,1008,,,80,5.7,310,,,,,90,804,Clouds,overcast clouds,04n
1513245600,2017-12-14 10:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-8.26,-16.43,-10.2,-6,1010,,,80,7.2,310,,,,,75,803,Clouds,broken clouds,04n
1513249200,2017-12-14 11:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-9.16,-15.23,-11.43,-7,1011,,,79,4.1,310,,,,,90,600,Snow,light snow,13n
1513252800,2017-12-14 12:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-10.53,-16.68,-13.2,-7.8,1013,,,80,4.1,320,,,,,75,803,Clouds,broken clouds,04n
1513256400,2017-12-14 13:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-11.68,-17.92,-15,-9,1014,,,76,4.1,310,,,,,1,800,Clear,sky is clear,01d
1513260000,2017-12-14 14:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-12.22,-18.14,-13.8,-11,1015,,,76,3.6,290,,,,,1,800,Clear,sky is clear,01d
1513263600,2017-12-14 15:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-10.76,-16.32,-13,-8.9,1016,,,69,3.1,290,,,,,1,800,Clear,sky is clear,01d
1513267200,2017-12-14 16:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-9.14,-14.34,-11.43,-7.8,1017,,,61,2.6,330,,,,,1,800,Clear,sky is clear,01d
1513270800,2017-12-14 17:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-8.19,-13.4,-10.42,-6.7,1017,,,56,2.6,330,,,,,1,800,Clear,sky is clear,01d
1513274400,2017-12-14 18:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-7.19,-12.7,-9.96,-5.6,1017,,,56,3.1,300,,,,,1,800,Clear,sky is clear,01d
1513278000,2017-12-14 19:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-6.73,-12.57,-9.78,-5,1017,,,56,3.6,270,,,,,1,800,Clear,sky is clear,01d
1513281600,2017-12-14 20:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-6.41,-12.58,-9.68,-4,1017,,,56,4.1,330,,,,,1,800,Clear,sky is clear,01d
1513285200,2017-12-14 21:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-7.18,-13.01,-10.16,-5,1017,,,59,3.6,320,,,,,1,800,Clear,sky is clear,01d
1513288800,2017-12-14 22:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-8.74,-13.52,-12.45,-5.6,1017,,,66,2.1,230,,,,,1,800,Clear,sky is clear,01d
1513292400,2017-12-14 23:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-11.55,-16.36,-14,-8.9,1018,,,79,2.1,210,,,,,1,800,Clear,sky is clear,01n
1513296000,2017-12-15 00:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-11.21,-15.56,-14.4,-6.7,1019,,,82,1.5,220,,,,,1,800,Clear,sky is clear,01n
1513299600,2017-12-15 01:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-12.4,-17.42,-18.3,-7.8,1018,,,86,2.41,235,,,,,75,803,Clouds,broken clouds,04n
1513303200,2017-12-15 02:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-12.01,-17.03,-15,-8.5,1018,,,86,2.44,239,,,,,90,804,Clouds,overcast clouds,04n
1513306800,2017-12-15 03:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-11.23,-16.22,-13.9,-8,1018,,,86,2.46,241,,,,,90,804,Clouds,overcast clouds,04n
1513310400,2017-12-15 04:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-10.57,-15.59,-13,-7.8,1018,,,83,2.53,236,,,,,90,804,Clouds,overcast clouds,04n
1513314000,2017-12-15 05:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-9.99,-15.04,-13,-7,1017,,,83,2.62,229,,,,,90,804,Clouds,overcast clouds,04n
1513317600,2017-12-15 06:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-9.77,-14.78,-11.5,-7.8,1017,,,83,2.58,227,,,,,90,804,Clouds,overcast clouds,04n
1513321200,2017-12-15 07:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-9.22,-13.47,-11,-7.2,1016,,,80,1.5,190,,,,,90,804,Clouds,overcast clouds,04n
1513324800,2017-12-15 08:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-8.51,-13.98,-9.67,-7.2,1016,,,66,3.1,200,,,,,90,804,Clouds,overcast clouds,04n
1513328400,2017-12-15 09:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-8.54,-13.27,-9.69,-7.8,1015,,,70,2.1,190,,,,,90,804,Clouds,overcast clouds,04n
1513332000,2017-12-15 10:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-7.89,-12.94,-8.3,-7,1014,,,69,2.6,200,,,,,90,804,Clouds,overcast clouds,04n
1513335600,2017-12-15 11:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-7.54,-13.26,-8.34,-6.7,1014,,,70,3.6,190,,,,,90,804,Clouds,overcast clouds,04n
1513339200,2017-12-15 12:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-7.08,-13.12,-8.36,-6,1013,,,70,4.1,190,,,,,90,804,Clouds,overcast clouds,04n
1513342800,2017-12-15 13:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-6.95,-12.25,-8.33,-5,1013,,,73,3.1,170,,,,,90,804,Clouds,overcast clouds,04d
1513346400,2017-12-15 14:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-6.64,-11.52,-8,-5,1012,,,77,2.6,180,,,,,90,804,Clouds,overcast clouds,04d
1513350000,2017-12-15 15:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-5.65,-11.15,-7,-3.9,1012,,,77,3.6,180,,,,,90,804,Clouds,overcast clouds,04d
1513353600,2017-12-15 16:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-4.62,-12.21,-6.2,-2.8,1011,,,77,6.7,190,,,,,90,600,Snow,light snow,13d
1513357200,2017-12-15 17:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-4.31,-10.75,-5.3,-2.2,1010,,,77,5.1,200,,,0.11,,90,600,Snow,light snow,13d
1513360800,2017-12-15 18:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-3.67,-11.18,-4.7,-2.2,1009,,,77,6.7,200,,,,,90,600,Snow,light snow,13d
1513364400,2017-12-15 19:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-3.42,-11.6,-4.3,-2,1009,,,77,7.7,230,,,0.21,,90,600,Snow,light snow,13d
1513368000,2017-12-15 20:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-3.09,-10.19,-4.2,-1.7,1009,,,77,6.2,240,,,,,90,804,Clouds,overcast clouds,04d
1513371600,2017-12-15 21:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-2.89,-8.97,-4,-2,1010,,,70,4.6,250,,,,,90,804,Clouds,overcast clouds,04d
1513375200,2017-12-15 22:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-2.93,-10.87,-4,-1.1,1010,,,68,7.2,240,,,,,90,804,Clouds,overcast clouds,04d
1513378800,2017-12-15 23:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-3.24,-10.1,-5,-1.7,1011,,,71,5.7,230,,,,,90,804,Clouds,overcast clouds,04n
1513382400,2017-12-16 00:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-3.25,-9.71,-4.5,-1.7,1012,,,70,5.1,230,,,,,90,804,Clouds,overcast clouds,04n
1513386000,2017-12-16 01:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-3.85,-9.66,-6.2,-2,1012,,,70,4.1,200,,,,,90,804,Clouds,overcast clouds,04n
1513389600,2017-12-16 02:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-3.55,-9.37,-5.3,-1.7,1013,,,68,4.1,200,,,,,90,804,Clouds,overcast clouds,04n
1513393200,2017-12-16 03:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-3.26,-8.26,-4.6,-1.7,1013,,,74,3.1,180,,,,,90,804,Clouds,overcast clouds,04n
1513396800,2017-12-16 04:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-3.16,-7.7,-5,-1.7,1013,,,80,2.6,200,,,0.21,,90,600,Snow,light snow,13n
1513400400,2017-12-16 05:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-2.29,-7.73,-4,-1,1013,,,84,4.1,200,,,0.2,,90,600,Snow,light snow,13n
1513400400,2017-12-16 05:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-2.29,-7.73,-4,-1,1013,,,84,4.1,200,,,0.2,,90,701,Mist,mist,50n
1513404000,2017-12-16 06:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-1.65,-7.15,-2.2,-0.66,1013,,,77,4.1,210,,,,,90,804,Clouds,overcast clouds,04n
1513407600,2017-12-16 07:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-1.58,-7.35,-4,-0.4,1012,,,81,4.6,200,,,,,90,600,Snow,light snow,13n
1513411200,2017-12-16 08:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-1.38,-7.35,-2.2,0,1013,,,88,5.1,200,,,,,90,600,Snow,light snow,13n
1513411200,2017-12-16 08:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-1.38,-7.35,-2.2,0,1013,,,88,5.1,200,,,,,90,701,Mist,mist,50n
1513414800,2017-12-16 09:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-1.28,-7.24,-2.2,0.19,1013,,,88,5.1,190,,,,,90,600,Snow,light snow,13n
1513414800,2017-12-16 09:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-1.28,-7.24,-2.2,0.19,1013,,,88,5.1,190,,,,,90,701,Mist,mist,50n
1513418400,2017-12-16 10:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-0.7,-5.94,-2,0,1012,,,86,4.12,200,,,0.12,,90,600,Snow,light snow,13n
1513418400,2017-12-16 10:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-0.7,-5.94,-2,0,1012,,,86,4.12,200,,,0.12,,90,701,Mist,mist,50n
1513422000,2017-12-16 11:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-0.26,-5.67,-1.1,1,1012,,,74,4.1,200,,,,,90,804,Clouds,overcast clouds,04n
1513425600,2017-12-16 12:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,0.03,-5.68,-1,1.1,1013,,,75,4.6,200,,,,,90,600,Snow,light snow,13n
1513429200,2017-12-16 13:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,0.56,-4.1,-0.2,1.1,1013,,,72,3.1,190,,,,,90,804,Clouds,overcast clouds,04d
1513432800,2017-12-16 14:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,0.29,-3.64,-3,2.2,1013,,,75,2.1,170,,,,,90,804,Clouds,overcast clouds,04d
1513436400,2017-12-16 15:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,0.83,-2.97,-1,2.2,1015,,,78,2.1,170,,,,,90,804,Clouds,overcast clouds,04d
1513440000,2017-12-16 16:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,1.29,-2.01,0.56,2.2,1015,,,75,1.37,256,,,,,90,804,Clouds,overcast clouds,04d
1513443600,2017-12-16 17:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,1.85,-2.31,0.91,3.3,1015,,,72,2.6,190,,,,,90,804,Clouds,overcast clouds,04d
1513447200,2017-12-16 18:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,1.77,-1.98,0.6,3,1015,,,75,2.1,240,,,,,90,804,Clouds,overcast clouds,04d
1513450800,2017-12-16 19:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,1.01,-1.62,-2.1,3.2,1015,,,69,0.18,181,,,,,90,804,Clouds,overcast clouds,04d
1513454400,2017-12-16 20:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,0.39,-4.16,-2,3.2,1015,,,78,3.1,50,,,,,20,801,Clouds,few clouds,02d
1513458000,2017-12-16 21:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-0.31,-5.64,-2,1.97,1017,,,78,4.1,30,,,,,75,803,Clouds,broken clouds,04d
1513461600,2017-12-16 22:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-1.4,-7.2,-2.5,-0.21,1018,,,78,4.6,50,,,,,90,804,Clouds,overcast clouds,04d
1513465200,2017-12-16 23:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-1.89,-7.06,-3,-0.82,1019,,,77,3.6,30,,,,,90,804,Clouds,overcast clouds,04n
1513468800,2017-12-17 00:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-2.45,-7.27,-4,-1,1020,,,80,3.1,40,,,,,90,804,Clouds,overcast clouds,04n
1513472400,2017-12-17 01:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-2.6,-7.14,-4,-1,1020,,,77,2.6,50,,,,,75,803,Clouds,broken clouds,04n
1513476000,2017-12-17 02:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-3.06,-7.18,-5,-1,1021,,,84,2.1,30,,,,,75,803,Clouds,broken clouds,04n
1513479600,2017-12-17 03:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-3.28,-8.82,-4.7,-2,1021,,,84,4.1,50,,,,,90,804,Clouds,overcast clouds,04n
1513483200,2017-12-17 04:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-4.15,-8.68,-6,-2.8,1021,,,87,2.6,40,,,,,1,800,Clear,sky is clear,01n
1513486800,2017-12-17 05:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-5.08,-10.09,-6.9,-3,1022,,,84,3.1,30,,,,,1,800,Clear,sky is clear,01n
1513490400,2017-12-17 06:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-5.48,-10.17,-7,-3.9,1022,,,84,2.6,30,,,,,20,801,Clouds,few clouds,02n
1513494000,2017-12-17 07:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-5.11,-10.86,-7,-3,1022,,,81,4.1,40,,,,,75,803,Clouds,broken clouds,04n
1513497600,2017-12-17 08:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-5.01,-10.75,-7,-3,1021,,,81,4.1,40,,,,,90,804,Clouds,overcast clouds,04n
1513501200,2017-12-17 09:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-4.54,-9.25,-7,-2.8,1022,,,77,2.6,30,,,,,90,804,Clouds,overcast clouds,04n
1513504800,2017-12-17 10:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-4,-8.62,-6.2,-2,1022,,,80,2.6,50,,,,,90,804,Clouds,overcast clouds,04n
1513508400,2017-12-17 11:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-3.26,-8.16,-4.79,-1,1022,,,80,3.1,50,,,,,90,804,Clouds,overcast clouds,04n
1513512000,2017-12-17 12:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-2.97,-7.49,-4.69,-1,1022,,,80,2.6,40,,,,,90,804,Clouds,overcast clouds,04n
1513515600,2017-12-17 13:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-2.64,-7.07,-4.22,-1,1022,,,84,2.6,40,,,,,90,804,Clouds,overcast clouds,04d
1513519200,2017-12-17 14:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-2.19,-6.92,-3.82,-0.6,1022,,,84,3.1,50,,,,,90,804,Clouds,overcast clouds,04d
1513522800,2017-12-17 15:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-1.6,-6.26,-3.06,0,1023,,,84,3.1,60,,,,,90,804,Clouds,overcast clouds,04d
1513526400,2017-12-17 16:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-1.02,-5.19,-2.74,0,1022,,,88,2.6,50,,,,,90,701,Mist,mist,50d
1513530000,2017-12-17 17:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,-0.13,-4.19,-1.76,1.1,1021,,,88,2.6,60,,,,,90,701,Mist,mist,50d
1513533600,2017-12-17 18:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,0.12,-4.26,-1.4,1.2,1020,,,88,3.1,60,,,,,90,701,Mist,mist,50d
1513537200,2017-12-17 19:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,0.46,-3.53,-1.1,2,1019,,,88,2.6,90,,,,,90,701,Mist,mist,50d
1513540800,2017-12-17 20:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,0.88,-3.75,-1,2.2,1019,,,88,3.6,90,,,,,90,701,Mist,mist,50d
1513544400,2017-12-17 21:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,1.09,-3.16,-0.5,2.2,1018,,,88,3.1,110,,,,,90,701,Mist,mist,50d
1513548000,2017-12-17 22:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,1.03,-2.11,-0.27,2.2,1018,,,88,1.5,70,,,,,75,701,Mist,mist,50d
1513551600,2017-12-17 23:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,0.64,-2.47,-0.64,2.2,1018,,,92,1.5,100,,,,,20,801,Clouds,few clouds,02n
1513555200,2017-12-18 00:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,0.32,-2.83,-0.7,2,1017,,,92,1.5,100,,,,,40,701,Mist,mist,50n
1513558800,2017-12-18 01:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,0.27,-2.89,-1.36,2,1017,,,92,1.5,110,,,,,90,701,Mist,mist,50n
1513562400,2017-12-18 02:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,0.26,-3.35,-1.59,2,1017,,,96,2.26,196,,,,,40,701,Mist,mist,50n
1513566000,2017-12-18 03:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,0.48,-3.07,-0.5,1.31,1017,,,92,2.1,180,,,,,90,701,Mist,mist,50n
1513569600,2017-12-18 04:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,0.88,-2.53,-1,3,1017,,,96,2.1,200,,,,,75,701,Mist,mist,50n
1513573200,2017-12-18 05:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,1.09,-1.81,-2,3,1017,,,100,1.54,180,,,,,90,741,Fog,fog,50n
1513576800,2017-12-18 06:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,0.47,-3.39,-1,2.6,1016,,,93,2.57,190,,,,,90,701,Mist,mist,50n
1513580400,2017-12-18 07:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,1.84,-1.68,0.9,3.5,1015,,,100,2.6,180,,,,,90,701,Mist,mist,50n
1513584000,2017-12-18 08:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,2.83,-1.67,1.7,4,1015,,,96,4.1,200,,,,,90,701,Mist,mist,50n
1513587600,2017-12-18 09:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,2.9,-1.24,2,4,1015,,,96,3.6,180,,,,,90,701,Mist,mist,50n
1513591200,2017-12-18 10:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,3.04,-0.82,2.6,3.5,1015,,,92,3.1,180,,,,,90,701,Mist,mist,50n
1513594800,2017-12-18 11:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,2.96,-0.82,2.2,3.3,1014,,,96,3.1,180,,,,,90,701,Mist,mist,50n
1513598400,2017-12-18 12:00:00 +0000 UTC,-18000,Ann Arbor,42.280826,-83.743038,3.03,-1.46,2.8,3.3,1015,,,95,4.1,200,,,,,90,701,Mist,mist,50n
