,Unnamed: 0,Unnamed: 0.1,TripId,TripId_raw,VehId,Aggressiveness,Distance[km],Fuel Consumed[L],Fuel Rate[gpm],Weight,Displacement
437,437,437,8384,1136,350,5479.868795732257,0.7706388888888889,0.0698034775901792,0.0905787115036749,3000,1.5
438,438,438,8393,974,405,4844.117481043858,8.858166666666667,0.7055124723352857,0.0796454276470246,3000,1.5
439,439,439,8400,1110,418,6280.430361705455,1.5981388888888892,0.1227802734853526,0.0768270357094657,3000,1.8
440,440,440,8405,587,549,3821.102109616913,3.7408055555555553,0.3854789009970805,0.1030470296496959,3000,1.5
441,441,441,8423,1045,383,4057.8501278084223,2.4776666666666665,0.2216758075966994,0.0894695846616572,3000,1.8
442,442,442,8428,3067,347,4868.362195667454,6.955111111111112,1.199028320765663,0.1723952790416474,4000,3.3
443,443,443,8445,430,564,3465.332055872119,6.610333333333334,0.6383262639031695,0.0965649131011803,3000,1.5
444,444,444,8449,1276,125,6677.617186099056,0.7745277777777778,0.1163898090915315,0.150271962389095,3500,2.4
445,445,445,8455,662,407,6854.891661195011,2.369111111111111,0.3755541841253956,0.1585211357812851,3500,2.3
446,446,446,8462,1191,441,4855.217558721602,0.5771111111111111,0.0600266607748037,0.1040123117006611,3000,1.8
447,447,447,8472,1355,351,9290.48039682,0.4088055555555556,0.0569021442499401,0.1391912205611092,3000,1.8
448,448,448,8548,1060,298,4067.035585576715,4.231583333333333,0.4394465433159287,0.1038491998619733,3000,1.5
449,449,449,8554,682,382,4164.060862639896,1.325388888888889,0.0988396268681421,0.0745740572421745,3000,1.5
450,450,450,8579,3124,347,4482.680913556489,4.388222222222223,0.7338393950437461,0.1672293147160002,4000,3.3
451,451,451,8587,1476,231,4902.144722349418,2.244527777777778,0.1754481633237365,0.0781670715153461,3000,1.8
452,452,452,8590,532,458,4481.720361186113,3.466972222222222,0.4057069618442695,0.117020540067732,3500,2.4
453,453,453,8637,482,549,6113.687183711899,1.180138888888889,0.1294194954918156,0.1096646307568639,3000,1.5
454,454,454,8656,734,399,4574.720987206242,0.6122777777777778,0.0607489364115761,0.0992179344350214,3000,1.8
455,455,455,8683,529,477,5672.333900618398,1.6485277777777776,0.2023434250931969,0.1227418960243161,3000,1.5
456,456,456,8686,1008,350,7003.974138442375,3.278138888888889,0.3498268038102672,0.106715064757015,3000,1.5
457,457,457,8703,926,350,5520.4962899890525,1.3701666666666663,0.1394408268212409,0.1017692447302573,3000,1.5
458,458,458,8715,3324,347,3800.2844474190574,1.660138888888889,0.2168457667518831,0.1306190513355273,4000,3.3
459,459,459,8718,838,350,5896.953752053311,4.159944444444445,0.3896214703555355,0.0936602581017326,3000,1.5
460,460,460,8729,1049,549,5008.581682009674,2.6704166666666667,0.2989078190430041,0.11193302632286,3000,1.5
461,461,461,8780,650,403,6546.041594124908,2.6325833333333337,0.2042974785191587,0.0776034231974266,3000,1.5
462,462,462,8792,1261,349,6392.963905427773,2.2487222222222223,0.3196282560465893,0.1421377228756727,3500,2.5
463,463,463,8795,1510,125,3861.3089244851258,1.5173611111111112,0.1612907284693191,0.1062968645289792,3500,2.4
464,464,464,8809,438,564,4801.137132800866,6.155833333333334,0.5769595070816333,0.0937256543248896,3000,1.5
465,465,465,8811,656,348,3750.899588759424,5.187555555555556,0.4722553976088999,0.0910362101285148,3000,1.5
466,466,466,8824,257,564,4800.778715120052,6.164000000000001,0.5248743723419632,0.085151585389676,3000,1.5
467,467,467,8829,491,382,6179.208848465459,1.2155277777777778,0.077099468019767,0.0634287997603147,3000,1.5
468,468,468,8835,493,564,4075.643390097082,2.967138888888888,0.2345816209970269,0.0790598720792848,3000,1.5
469,469,469,8839,1833,393,4131.654004391832,1.1005277777777778,0.1194123005890755,0.1085045766224973,3500,2.5
470,470,470,8844,1915,338,6376.084368089812,0.6532222222222223,0.0578290934838995,0.0885289745458575,3000,1.8
471,471,471,8864,1060,410,3394.297119559192,3.256638888888889,0.291285358308944,0.0894435546117075,3500,2.5
472,472,472,8887,984,350,6190.072024147514,3.7178888888888895,0.4097536777854556,0.110211383403637,3000,1.5
473,473,473,8894,1010,441,5976.977126625803,1.67225,0.2348002579193173,0.1404097819819508,3000,1.8
474,474,474,8923,478,372,3920.217758588324,1.7756666666666665,0.1227764298359203,0.0691438501047045,3000,1.5
475,475,475,8967,729,451,7425.509308449208,0.6013055555555556,0.0742092362333671,0.1234135217074522,3000,1.5
476,476,476,8981,1354,437,5740.028428572076,6.1166944444444455,0.5911303275350941,0.0966421214765754,3000,1.5
477,477,477,8988,1373,565,9862.856099342584,0.6084444444444445,0.0758619702141837,0.1246818356332456,2500,1.3
478,478,478,8999,502,458,4463.312966984431,12.075111111111111,1.4168972168147276,0.1173403046793454,3500,2.4
479,479,479,9029,1472,231,4259.571008852503,4.339638888888889,0.3185043618413954,0.0733942085957628,3000,1.8
480,480,480,9041,1337,405,6027.446468161536,0.9898055555555556,0.0825954215834388,0.0834461082985939,3000,1.5
481,481,481,9073,482,428,4648.80966233041,1.1936388888888887,0.1223484178338927,0.1025003616862567,3000,1.8
482,482,482,9103,1205,437,5834.789710999475,2.4826944444444443,0.2170062789975883,0.0874075661961486,3000,1.5
483,483,483,9112,1887,381,4835.569116765651,2.549027777777778,0.220539669851968,0.0865191316370168,3500,2.4
484,484,484,9162,1411,444,6454.761390628374,1.5436666666666667,0.1828070033121429,0.1184238846764043,3000,1.8
485,485,485,9164,506,458,3621.103448275862,12.083333333333334,1.4576704450632296,0.1206347954535086,3500,2.4
486,486,486,9189,1910,452,4606.475460332671,1.2174166666666668,0.1104263870411174,0.090705499657294,3000,1.5
487,487,487,9193,1503,231,2151.650009428625,2.946111111111112,0.1960513215450806,0.0665458002604459,3000,1.8
488,488,488,9209,1106,355,5662.820299302895,2.3350555555555554,0.1997918142002525,0.0855619103900584,3000,1.8
489,489,489,9243,753,372,3776.956785743026,3.796972222222222,0.2524004546734558,0.0664741377870116,3000,1.5
490,490,490,9270,243,458,3994.205848960577,1.4190555555555555,0.1216809266168007,0.0857478244177431,3500,2.4
491,491,491,9280,929,458,6409.635225215003,5.629805555555555,0.6368552406710722,0.1131220668967183,3500,2.4
492,492,492,9332,897,452,7304.3974871502,0.8755,0.0956883367275672,0.1092956444632407,3000,1.5
493,493,493,9335,633,382,5997.684547108439,0.5038611111111112,0.0763743280408371,0.1515781360312109,3000,1.5
494,494,494,9357,592,372,3522.1646326317705,5.032416666666667,0.4451014189042757,0.0884468533483135,3000,1.5
495,495,495,9363,2151,347,6272.0,6.125,1.1553420632808171,0.1886272756376844,4000,3.3
496,496,496,9397,1243,565,7868.15290979963,0.4061944444444445,0.043274070789309,0.1065353585731469,2500,1.3
497,497,497,9401,412,564,4622.448707818784,3.128861111111111,0.2569935612884427,0.0821364554584463,3000,1.5
498,498,498,9430,987,474,4613.607758939809,4.877527777777778,0.4276600278391818,0.0876796703829384,3000,1.5
499,499,499,9447,1043,441,5428.398658677369,1.010611111111111,0.0954036185640587,0.094401909414164,3000,1.8
500,500,500,9449,1386,381,6720.341605297357,0.8977222222222223,0.1074744373349988,0.1197190341005,3500,2.4
