,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,VehId,Vehicle Type,Vehicle Class,Engine Configuration & Displacement,Transmission,Drive Wheels,Generalized_Weight,EngineType,DayNum,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%],Acceleration[mph/s]
434,434,434,434,434,434,434,3293,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,216200,42.3080194444,-83.7813369444,70.0,4.25999975204,1382.0,10.980392456099999,,,,,,,,,-5.46875,,-3.125,,0.0
435,435,435,435,435,435,435,3294,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,216300,42.3080194444,-83.7813369444,71.0,4.25999975204,1382.0,10.980392456099999,,,,,,,,,-5.46875,,-3.125,,6.21371
436,436,436,436,436,436,436,3295,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,217300,42.3080194444,-83.7813369444,72.0,4.25999975204,1382.0,10.980392456099999,,,,,,,,,-5.46875,,-3.125,,0.621371
437,437,437,437,437,437,437,3296,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,218000,42.3080194444,-83.7813369444,72.0,4.25999975204,1512.0,10.980392456099999,,,,,,,,,-5.46875,,-3.125,,0.0
438,438,438,438,438,438,438,3297,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,218200,42.3080194444,-83.7813369444,72.0,2.73000001907,1512.0,10.980392456099999,,,,,,,,,-5.46875,,-3.125,,0.0
439,439,439,439,439,439,439,3298,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,218400,42.3080194444,-83.7813369444,74.0,2.73000001907,1512.0,10.980392456099999,,,,,,,,,-5.46875,,-3.125,,6.21371
440,440,440,440,440,440,440,3299,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,218900,42.308575,-83.7813644444,74.0,2.73000001907,1512.0,10.980392456099999,,,,,,,,,-5.46875,,-3.125,,0.0
441,441,441,441,441,441,441,3300,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,219800,42.308575,-83.7813644444,74.0,2.73000001907,1512.0,10.5882358551,,,,,,,,,-5.46875,,-3.125,,0.0
442,442,442,442,442,442,442,3301,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,220200,42.308575,-83.7813644444,74.0,2.89999985695,1512.0,10.5882358551,,,,,,,,,-5.46875,,-3.125,,0.0
443,443,443,443,443,443,443,3302,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,220300,42.308575,-83.7813644444,74.0,2.89999985695,1512.0,10.5882358551,,,,,,,,,0.0,,-3.125,,0.0
444,444,444,444,444,444,444,3303,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,220400,42.308575,-83.7813644444,75.0,2.89999985695,1512.0,10.5882358551,,,,,,,,,0.0,,-3.125,,6.21371
445,445,445,445,445,445,445,3304,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,221500,42.308575,-83.7813644444,74.0,2.89999985695,1512.0,10.5882358551,,,,,,,,,0.0,,-3.125,,-0.5648827272727273
446,446,446,446,446,446,446,3305,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,222000,42.3091444444,-83.7813847222,74.0,2.89999985695,1513.0,10.5882358551,,,,,,,,,0.0,,-3.125,,0.0
447,447,447,447,447,447,447,3306,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,222200,42.3091444444,-83.7813847222,74.0,3.64999985695,1513.0,10.5882358551,,,,,,,,,0.0,,-3.125,,0.0
448,448,448,448,448,448,448,3307,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,223800,42.3091444444,-83.7813847222,74.0,3.64999985695,1513.0,10.5882358551,,,,,,,,,0.0,,-3.125,,0.0
449,449,449,449,449,449,449,3308,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,224000,42.3091444444,-83.7813847222,74.0,3.64999985695,1518.0,10.5882358551,,,,,,,,,0.0,,-3.125,,0.0
450,450,450,450,450,450,450,3309,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,224200,42.3091444444,-83.7813847222,74.0,8.27999973297,1518.0,10.5882358551,,,,,,,,,0.0,,-3.125,,0.0
451,451,451,451,451,451,451,3310,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,224800,42.3091444444,-83.7813847222,74.0,8.27999973297,1518.0,23.529411315900003,,,,,,,,,0.0,,-3.125,,0.0
452,452,452,452,452,452,452,3311,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,224900,42.3097111111,-83.7814166667,74.0,8.27999973297,1518.0,23.529411315900003,,,,,,,,,0.0,,-3.125,,0.0
453,453,453,453,453,453,453,3312,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,225300,42.3097111111,-83.7814166667,74.0,8.27999973297,1518.0,23.529411315900003,,,,,,,,,3.125,,-3.125,,0.0
454,454,454,454,454,454,454,3313,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,226000,42.3097111111,-83.7814166667,74.0,8.27999973297,1566.0,23.529411315900003,,,,,,,,,3.125,,-3.125,,0.0
455,455,455,455,455,455,455,3314,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,226200,42.3097111111,-83.7814166667,74.0,6.17999982834,1566.0,23.529411315900003,,,,,,,,,3.125,,-3.125,,0.0
456,456,456,456,456,456,456,3315,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,227700,42.3097111111,-83.7814166667,75.0,6.17999982834,1566.0,23.529411315900003,,,,,,,,,3.125,,-3.125,,0.4142473333333333
457,457,457,457,457,457,457,3316,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,228000,42.3102736111,-83.7814394444,75.0,6.17999982834,1601.0,23.529411315900003,,,,,,,,,3.125,,-3.125,,0.0
458,458,458,458,458,458,458,3317,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,228200,42.3102736111,-83.7814394444,75.0,11.329999923699999,1601.0,23.529411315900003,,,,,,,,,3.125,,-3.125,,0.0
459,459,459,459,459,459,459,3318,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,229900,42.3102736111,-83.7814394444,75.0,11.329999923699999,1601.0,28.627450943000003,,,,,,,,,3.125,,-3.125,,0.0
460,460,460,460,460,460,460,3319,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,230000,42.3102736111,-83.7814394444,75.0,11.329999923699999,1525.0,28.627450943000003,,,,,,,,,3.125,,-3.125,,0.0
461,461,461,461,461,461,461,3320,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,230200,42.3102736111,-83.7814394444,75.0,7.980000019069999,1525.0,28.627450943000003,,,,,,,,,3.125,,-3.125,,0.0
462,462,462,462,462,462,462,3321,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,230400,42.3102736111,-83.7814394444,75.0,7.980000019069999,1525.0,28.627450943000003,,,,,,,,,-4.6875,,-3.125,,0.0
463,463,463,463,463,463,463,3322,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,230800,42.3102736111,-83.7814394444,74.0,7.980000019069999,1525.0,28.627450943000003,,,,,,,,,-4.6875,,-3.125,,-1.5534275
464,464,464,464,464,464,464,3323,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,230900,42.3108405556,-83.7814666667,74.0,7.980000019069999,1525.0,28.627450943000003,,,,,,,,,-4.6875,,-3.125,,0.0
465,465,465,465,465,465,465,3324,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,231900,42.3108405556,-83.7814666667,72.0,7.980000019069999,1525.0,28.627450943000003,,,,,,,,,-4.6875,,-3.125,,-1.242742
466,466,466,466,466,466,466,3325,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,232000,42.3108405556,-83.7814666667,72.0,7.980000019069999,1528.0,28.627450943000003,,,,,,,,,-4.6875,,-3.125,,0.0
467,467,467,467,467,467,467,3326,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,232200,42.3108405556,-83.7814666667,72.0,6.17999982834,1528.0,28.627450943000003,,,,,,,,,-4.6875,,-3.125,,0.0
468,468,468,468,468,468,468,3327,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,232900,42.3108405556,-83.7814666667,71.0,6.17999982834,1528.0,28.627450943000003,,,,,,,,,-4.6875,,-3.125,,-0.8876728571428572
469,469,469,469,469,469,469,3328,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,234000,42.3113833333,-83.7814977778,70.0,6.17999982834,1422.0,28.627450943000003,,,,,,,,,-4.6875,,-3.125,,-0.5648827272727273
470,470,470,470,470,470,470,3329,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,234200,42.3113833333,-83.7814977778,70.0,4.92000007629,1422.0,28.627450943000003,,,,,,,,,-4.6875,,-3.125,,0.0
471,471,471,471,471,471,471,3330,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,234900,42.3113833333,-83.7814977778,70.0,4.92000007629,1422.0,18.4313735962,,,,,,,,,-4.6875,,-3.125,,0.0
472,472,472,472,472,472,472,3331,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,235400,42.3113833333,-83.7814977778,70.0,4.92000007629,1422.0,18.4313735962,,,,,,,,,2.34375,,-3.125,,0.0
473,473,473,473,473,473,473,3332,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,236000,42.3113833333,-83.7814977778,71.0,4.92000007629,1443.0,18.4313735962,,,,,,,,,2.34375,,-3.125,,1.0356183333333333
474,474,474,474,474,474,474,3333,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,236200,42.3113833333,-83.7814977778,71.0,3.05999994278,1443.0,18.4313735962,,,,,,,,,2.34375,,-3.125,,0.0
475,475,475,475,475,475,475,3334,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,237000,42.3119227778,-83.7815208333,71.0,3.05999994278,1443.0,18.4313735962,,,,,,,,,2.34375,,-3.125,,0.0
476,476,476,476,476,476,476,3335,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,238100,42.3119227778,-83.7815208333,71.0,3.05999994278,1474.0,18.4313735962,,,,,,,,,2.34375,,-3.125,,0.0
477,477,477,477,477,477,477,3336,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,238200,42.3119227778,-83.7815208333,72.0,2.89999985695,1474.0,18.4313735962,,,,,,,,,2.34375,,-3.125,,6.21371
478,478,478,478,478,478,478,3337,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,239300,42.3119227778,-83.7815208333,73.0,2.89999985695,1474.0,18.4313735962,,,,,,,,,2.34375,,-3.125,,0.5648827272727273
479,479,479,479,479,479,479,3338,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,240000,42.3124744444,-83.7815394444,73.0,2.89999985695,1474.0,10.5882358551,,,,,,,,,2.34375,,-3.125,,0.0
480,480,480,480,480,480,480,3339,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,240100,42.3124744444,-83.7815394444,73.0,2.89999985695,1436.0,10.5882358551,,,,,,,,,2.34375,,-3.125,,0.0
481,481,481,481,481,481,481,3340,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,240200,42.3124744444,-83.7815394444,73.0,2.86999988556,1436.0,10.5882358551,,,,,,,,,2.34375,,-3.125,,0.0
482,482,482,482,482,482,482,3341,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,240300,42.3124744444,-83.7815394444,71.0,2.86999988556,1436.0,10.5882358551,,,,,,,,,2.34375,,-3.125,,-12.42742
483,483,483,483,483,483,483,3342,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,240400,42.3124744444,-83.7815394444,71.0,2.86999988556,1436.0,10.5882358551,,,,,,,,,0.0,,-3.125,,0.0
484,484,484,484,484,484,484,3343,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,242200,42.3124744444,-83.7815394444,71.0,2.86999988556,1412.0,10.5882358551,,,,,,,,,0.0,,-3.125,,0.0
485,485,485,485,485,485,485,3344,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,242400,42.3124744444,-83.7815394444,70.0,2.86999988556,1412.0,10.5882358551,,,,,,,,,0.0,,-3.125,,-3.106855
486,486,486,486,486,486,486,3345,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,243000,42.3130105556,-83.7815666667,70.0,2.86999988556,1412.0,10.5882358551,,,,,,,,,0.0,,-3.125,,0.0
487,487,487,487,487,487,487,3346,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,243400,42.3130105556,-83.7815666667,68.0,2.86999988556,1412.0,10.5882358551,,,,,,,,,0.0,,-3.125,,-3.106855
488,488,488,488,488,488,488,3347,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,244200,42.3130105556,-83.7815666667,68.0,2.81999993324,1375.0,10.5882358551,,,,,,,,,0.0,,-3.125,,0.0
489,489,489,489,489,489,489,3348,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,244500,42.3130105556,-83.7815666667,67.0,2.81999993324,1375.0,10.5882358551,,,,,,,,,0.0,,-3.125,,-2.0712366666666666
490,490,490,490,490,490,490,3349,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,245000,42.3130105556,-83.7815666667,67.0,2.81999993324,1375.0,11.372549057,,,,,,,,,0.0,,-3.125,,0.0
491,491,491,491,491,491,491,3350,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,245500,42.3130105556,-83.7815666667,66.0,2.81999993324,1375.0,11.372549057,,,,,,,,,0.0,,-3.125,,-1.242742
492,492,492,492,492,492,492,3351,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,246000,42.3135261111,-83.7815741667,66.0,2.81999993324,1375.0,11.372549057,,,,,,,,,0.0,,-3.125,,0.0
493,493,493,493,493,493,493,3352,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,246200,42.3135261111,-83.7815741667,66.0,2.83999991417,1326.0,11.372549057,,,,,,,,,0.0,,-3.125,,0.0
494,494,494,494,494,494,494,3353,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,246600,42.3135261111,-83.7815741667,63.0,2.83999991417,1326.0,11.372549057,,,,,,,,,0.0,,-3.125,,-4.6602825
495,495,495,495,495,495,495,3354,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,247600,42.3135261111,-83.7815741667,59.0,2.83999991417,1326.0,11.372549057,,,,,,,,,0.0,,-3.125,,-2.485484
496,496,496,496,496,496,496,3355,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,248200,42.3135261111,-83.7815741667,59.0,2.83999991417,1178.0,11.372549057,,,,,,,,,0.0,,-3.125,,0.0
497,497,497,497,497,497,497,3356,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,248600,42.3135261111,-83.7815741667,54.0,2.83999991417,1178.0,11.372549057,,,,,,,,,0.0,,-3.125,,-7.7671375000000005
498,498,498,498,498,498,498,3357,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,249000,42.3139747222,-83.7815658333,54.0,2.83999991417,1178.0,11.372549057,,,,,,,,,0.0,,-3.125,,0.0
499,499,499,499,499,499,499,3358,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,249700,42.3139747222,-83.7815658333,50.0,2.83999991417,1178.0,11.372549057,,,,,,,,,0.0,,-3.125,,-3.5506914285714286
500,500,500,500,500,500,500,3359,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,250200,42.3139747222,-83.7815658333,50.0,2.86999988556,1402.0,11.372549057,,,,,,,,,0.0,,-3.125,,0.0
501,501,501,501,501,501,501,3360,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,250700,42.3139747222,-83.7815658333,47.0,2.86999988556,1402.0,11.372549057,,,,,,,,,0.0,,-3.125,,-3.728226
502,502,502,502,502,502,502,3361,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,251800,42.3139747222,-83.7815658333,45.0,2.86999988556,1402.0,11.372549057,,,,,,,,,0.0,,-3.125,,-1.1297654545454545
503,503,503,503,503,503,503,3362,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,251900,42.3143266667,-83.7815347222,45.0,2.86999988556,1402.0,11.372549057,,,,,,,,,0.0,,-3.125,,0.0
504,504,504,504,504,504,504,3363,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,252200,42.3143266667,-83.7815347222,45.0,3.42999982834,1203.0,11.372549057,,,,,,,,,0.0,,-3.125,,0.0
505,505,505,505,505,505,505,3364,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,252800,42.3143266667,-83.7815347222,46.0,3.42999982834,1203.0,11.372549057,,,,,,,,,0.0,,-3.125,,1.0356183333333333
506,506,506,506,506,506,506,3365,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,253800,42.3143266667,-83.7815347222,47.0,3.42999982834,1203.0,11.372549057,,,,,,,,,0.0,,-3.125,,0.621371
507,507,507,507,507,507,507,3366,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,254200,42.3143266667,-83.7815347222,47.0,3.97000002861,1381.0,11.372549057,,,,,,,,,0.0,,-3.125,,0.0
508,508,508,508,508,508,508,3367,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,254900,42.3143266667,-83.7815347222,48.0,3.97000002861,1381.0,11.372549057,,,,,,,,,0.0,,-3.125,,0.8876728571428572
509,509,509,509,509,509,509,3368,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,255000,42.314622777800004,-83.78134111109999,48.0,3.97000002861,1381.0,11.372549057,,,,,,,,,0.0,,-3.125,,0.0
510,510,510,510,510,510,510,3369,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,255100,42.314622777800004,-83.78134111109999,48.0,3.97000002861,1381.0,14.117647171,,,,,,,,,0.0,,-3.125,,0.0
511,511,511,511,511,511,511,3370,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,255900,42.314622777800004,-83.78134111109999,49.0,3.97000002861,1381.0,14.117647171,,,,,,,,,0.0,,-3.125,,0.77671375
512,512,512,512,512,512,512,3371,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,256200,42.314622777800004,-83.78134111109999,49.0,3.81999993324,910.0,14.117647171,,,,,,,,,0.0,,-3.125,,0.0
513,513,513,513,513,513,513,3372,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,258000,42.31489000000001,-83.78099499999998,50.0,3.81999993324,910.0,14.117647171,,,,,,,,,0.0,,-3.125,,0.3452061111111111
514,514,514,514,514,514,514,3373,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,258200,42.31489000000001,-83.78099499999998,50.0,3.34999990463,1085.0,14.117647171,,,,,,,,,0.0,,-3.125,,0.0
515,515,515,515,515,515,515,3374,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,259000,42.31489000000001,-83.78099499999998,51.0,3.34999990463,1085.0,14.117647171,,,,,,,,,0.0,,-3.125,,0.77671375
516,516,516,516,516,516,516,3375,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,260200,42.31489000000001,-83.78099499999998,51.0,3.24000000954,1081.0,17.254901886,,,,,,,,,0.0,,-3.125,,0.0
517,517,517,517,517,517,517,3376,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,260600,42.31489000000001,-83.78099499999998,51.0,3.24000000954,1081.0,17.254901886,,,,,,,,,-4.6875,,-3.125,,0.0
518,518,518,518,518,518,518,3377,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,261000,42.3151980556,-83.7806708333,51.0,3.24000000954,1081.0,17.254901886,,,,,,,,,-4.6875,,-3.125,,0.0
519,519,519,519,519,519,519,3378,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,261100,42.3151980556,-83.7806708333,50.0,3.24000000954,1081.0,17.254901886,,,,,,,,,-4.6875,,-3.125,,-6.21371
520,520,520,520,520,520,520,3379,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,262200,42.3151980556,-83.7806708333,49.0,3.12999987602,1051.0,17.254901886,,,,,,,,,-4.6875,,-3.125,,-0.5648827272727273
521,521,521,521,521,521,521,3380,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,263200,42.3151980556,-83.7806708333,46.0,3.12999987602,1051.0,17.254901886,,,,,,,,,-4.6875,,-3.125,,-1.864113
522,522,522,522,522,522,522,3381,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,264200,42.3151980556,-83.7806708333,41.0,3.27999997139,1212.0,17.254901886,,,,,,,,,-4.6875,,-3.125,,-3.106855
523,523,523,523,523,523,523,3382,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,265000,42.3155966667,-83.78034749999998,41.0,3.27999997139,1212.0,17.254901886,,,,,,,,,-4.6875,,-3.125,,0.0
524,524,524,524,524,524,524,3383,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,265200,42.3155966667,-83.78034749999998,41.0,3.27999997139,1212.0,14.9019613266,,,,,,,,,-4.6875,,-3.125,,0.0
525,525,525,525,525,525,525,3384,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,265300,42.3155966667,-83.78034749999998,40.0,3.27999997139,1212.0,14.9019613266,,,,,,,,,-4.6875,,-3.125,,-6.21371
526,526,526,526,526,526,526,3385,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,265600,42.3155966667,-83.78034749999998,40.0,3.27999997139,1212.0,14.9019613266,,,,,,,,,-2.34375,,-3.125,,0.0
527,527,527,527,527,527,527,3386,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,266200,42.3155966667,-83.78034749999998,40.0,39.5099983215,2564.0,14.9019613266,,,,,,,,,-2.34375,,-3.125,,0.0
528,528,528,528,528,528,528,3387,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,266300,42.3155966667,-83.78034749999998,45.0,39.5099983215,2564.0,14.9019613266,,,,,,,,,-2.34375,,-3.125,,31.068550000000002
529,529,529,529,529,529,529,3388,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,267400,42.3155966667,-83.78034749999998,48.0,39.5099983215,2564.0,14.9019613266,,,,,,,,,-2.34375,,-3.125,,1.694648181818182
530,530,530,530,530,530,530,3389,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,268000,42.3158002778,-83.7799652778,48.0,39.5099983215,2564.0,14.9019613266,,,,,,,,,-2.34375,,-3.125,,0.0
